id,name,type,year,variable,value
310M200US38220,"Pine Bluff, AR Metro Area",metro,"2,004",per_capita_gdp,"30,798"
310M200US13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",metro,"2,011",per_capita_gdp_percent_change,-29.1315249601
310M200US24860,"Greenville-Anderson-Mauldin, SC Metro Area",metro,"2,010",per_capita_gdp_percent_change,3.8821731277
310M200US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",metro,"2,008",per_capita_gdp_percent_change,37.9980615981
310M200US30700,"Lincoln, NE Metro Area",metro,"2,016",per_capita_gdp,"52,052"
310M200US33780,"Monroe, MI Metro Area",metro,"2,012",per_capita_gdp,"28,252"
310M200US34940,"Naples-Immokalee-Marco Island, FL Metro Area",metro,"2,001",per_capita_gdp_percent_change,79.3500511771
310M200US36740,"Orlando-Kissimmee-Sanford, FL Metro Area",metro,"2,011",per_capita_gdp_percent_change,15.1308621956
310M200US23420,"Fresno, CA Metro Area",metro,"2,017",per_capita_gdp_percent_change,-24.3063239869
310M200US40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",metro,"2,010",per_capita_gdp_percent_change,-1.5978876926
310M200US19500,"Decatur, IL Metro Area",metro,"2,012",per_capita_gdp_percent_change,53.3407841479
310M200US27100,"Jackson, MI Metro Area",metro,"2,005",per_capita_gdp_percent_change,-34.9470528693
310M200US44220,"Springfield, OH Metro Area",metro,"2,001",per_capita_gdp,"28,594"
310M200US28660,"Killeen-Temple, TX Metro Area",metro,"2,001",per_capita_gdp,"32,143"
310M200US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",metro,"2,001",per_capita_gdp_percent_change,12.8888888889
310M200US10740,"Albuquerque, NM Metro Area",metro,"2,011",per_capita_gdp,"41,521"
310M200US39580,"Raleigh, NC Metro Area",metro,"2,013",per_capita_gdp,"49,906"
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,"2,002",per_capita_gdp_percent_change,-57.217026602
310M200US44100,"Springfield, IL Metro Area",metro,"2,015",per_capita_gdp_percent_change,49.0513274336
310M200US20020,"Dothan, AL Metro Area",metro,"2,008",per_capita_gdp,"32,230"
310M200US29740,"Las Cruces, NM Metro Area",metro,"2,012",per_capita_gdp,"27,865"
310M200US16820,"Charlottesville, VA Metro Area",metro,"2,004",per_capita_gdp,"43,619"
0400000US54,West Virginia State,state,"2,001",per_capita_gdp_percent_change,-30.2925989673
310M200US29620,"Lansing-East Lansing, MI Metro Area",metro,"2,005",per_capita_gdp_percent_change,1.8456416319
310M200US21820,"Fairbanks, AK Metro Area",metro,"2,011",per_capita_gdp_percent_change,39.6100886162
310M200US20740,"Eau Claire, WI Metro Area",metro,"2,005",per_capita_gdp,"39,390"
310M200US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",metro,"2,003",per_capita_gdp,"34,201"
310M200US40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",metro,"2,015",per_capita_gdp,"45,712"
310M200US36980,"Owensboro, KY Metro Area",metro,"2,008",per_capita_gdp_percent_change,5.4619264362
310M200US49420,"Yakima, WA Metro Area",metro,"2,011",per_capita_gdp_percent_change,-63.7152680561
310M200US21300,"Elmira, NY Metro Area",metro,"2,014",per_capita_gdp,"35,449"
310M200US46660,"Valdosta, GA Metro Area",metro,"2,008",per_capita_gdp_percent_change,-36.4677056555
310M200US27180,"Jackson, TN Metro Area",metro,"2,008",per_capita_gdp,"39,326"
310M200US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",metro,"2,014",per_capita_gdp,"44,421"
310M200US38860,"Portland-South Portland, ME Metro Area",metro,"2,004",per_capita_gdp,"49,034"
310M200US40340,"Rochester, MN Metro Area",metro,"2,014",per_capita_gdp,"47,566"
310M200US22520,"Florence-Muscle Shoals, AL Metro Area",metro,"2,003",per_capita_gdp_percent_change,-46.2156882903
0400000US47,Tennessee State,state,"2,015",per_capita_gdp,"45,636"
310M200US36420,"Oklahoma City, OK Metro Area",metro,"2,014",per_capita_gdp_percent_change,-31.9648008392
0400000US15,Hawaii State,state,"2,008",per_capita_gdp_percent_change,21.7962066
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,"2,006",per_capita_gdp,"60,238"
310M200US28940,"Knoxville, TN Metro Area",metro,"2,006",per_capita_gdp_percent_change,-22.9223674391
310M200US46520,"Urban Honolulu, HI Metro Area",metro,"2,017",per_capita_gdp_percent_change,113.9697279906
310M200US49180,"Winston-Salem, NC Metro Area",metro,"2,016",per_capita_gdp,"37,311"
0400000US20,Kansas State,state,"2,014",per_capita_gdp,"49,371"
310M200US26820,"Idaho Falls, ID Metro Area",metro,"2,001",per_capita_gdp_percent_change,111.7117623896
310M200US21140,"Elkhart-Goshen, IN Metro Area",metro,"2,005",per_capita_gdp_percent_change,13.9995489308
0400000US54,West Virginia State,state,"2,001",per_capita_gdp,"34,425"
0400000US10,Delaware State,state,"2,006",per_capita_gdp,"71,569"
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,"2,006",per_capita_gdp,"54,817"
310M200US13740,"Billings, MT Metro Area",metro,"2,003",per_capita_gdp_percent_change,21.9137205866
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,"2,012",per_capita_gdp,"31,645"
310M200US20940,"El Centro, CA Metro Area",metro,"2,009",per_capita_gdp_percent_change,-22.9059694025
310M200US29540,"Lancaster, PA Metro Area",metro,"2,010",per_capita_gdp,"41,050"
310M200US16940,"Cheyenne, WY Metro Area",metro,"2,002",per_capita_gdp_percent_change,30.6905525631
310M200US16060,"Carbondale-Marion, IL Metro Area",metro,"2,003",per_capita_gdp,"31,459"
310M200US19060,"Cumberland, MD-WV Metro Area",metro,"2,016",per_capita_gdp_percent_change,-39.0156872131
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,"2,006",per_capita_gdp,"46,737"
0400000US48,Texas State,state,"2,000",per_capita_gdp_percent_change,8.6235186873
310M200US48700,"Williamsport, PA Metro Area",metro,"2,014",per_capita_gdp_percent_change,-21.120640147
310M200US11700,"Asheville, NC Metro Area",metro,"2,014",per_capita_gdp,"33,793"
310M200US13820,"Birmingham-Hoover, AL Metro Area",metro,"2,003",per_capita_gdp_percent_change,80.9501880421
310M200US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",metro,"2,009",per_capita_gdp_percent_change,244.9829892343
310M200US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",metro,"2,009",per_capita_gdp,"30,478"
0400000US35,New Mexico State,state,"2,000",per_capita_gdp_percent_change,-37.7000583421
310M200US33540,"Missoula, MT Metro Area",metro,"2,014",per_capita_gdp_percent_change,6.5807936241
310M200US20220,"Dubuque, IA Metro Area",metro,"2,017",per_capita_gdp,"54,658"
310M200US40580,"Rocky Mount, NC Metro Area",metro,"2,010",per_capita_gdp_percent_change,33.3173881846
310M200US48060,"Watertown-Fort Drum, NY Metro Area",metro,"2,017",per_capita_gdp,"45,293"
310M200US16220,"Casper, WY Metro Area",metro,"2,005",per_capita_gdp_percent_change,92.5173238868
310M200US10420,"Akron, OH Metro Area",metro,"2,004",per_capita_gdp_percent_change,-20.5685808132
310M200US14010,"Bloomington, IL Metro Area",metro,"2,011",per_capita_gdp_percent_change,4.7618104387
310M200US40380,"Rochester, NY Metro Area",metro,"2,015",per_capita_gdp,"45,086"
310M200US36140,"Ocean City, NJ Metro Area",metro,"2,012",per_capita_gdp,"43,656"
310M200US27740,"Johnson City, TN Metro Area",metro,"2,016",per_capita_gdp_percent_change,-6.0125881646
310M200US36220,"Odessa, TX Metro Area",metro,"2,011",per_capita_gdp,"53,670"
0400000US46,South Dakota State,state,"2,000",per_capita_gdp,"38,906"
310M200US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",metro,"2,001",per_capita_gdp_percent_change,18.5561309135
310M200US42220,"Santa Rosa, CA Metro Area",metro,"2,003",per_capita_gdp,"45,323"
310M200US44940,"Sumter, SC Metro Area",metro,"2,004",per_capita_gdp_percent_change,-54.1300933198
310M200US40220,"Roanoke, VA Metro Area",metro,"2,006",per_capita_gdp,"44,546"
310M200US48260,"Weirton-Steubenville, WV-OH Metro Area",metro,"2,001",per_capita_gdp_percent_change,-29.7091138118
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,"2,006",per_capita_gdp,"45,152"
310M200US40420,"Rockford, IL Metro Area",metro,"2,006",per_capita_gdp,"39,454"
310M200US31420,"Macon-Bibb County, GA Metro Area",metro,"2,014",per_capita_gdp,"36,385"
310M200US45780,"Toledo, OH Metro Area",metro,"2,010",per_capita_gdp_percent_change,-17.9965066508
310M200US17820,"Colorado Springs, CO Metro Area",metro,"2,014",per_capita_gdp,"39,076"
310M200US24340,"Grand Rapids-Wyoming, MI Metro Area",metro,"2,009",per_capita_gdp_percent_change,17.919108856
310M200US21140,"Elkhart-Goshen, IN Metro Area",metro,"2,010",per_capita_gdp,"50,131"
310M200US41140,"St. Joseph, MO-KS Metro Area",metro,"2,016",per_capita_gdp,"36,911"
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,"2,003",per_capita_gdp,"53,855"
310M200US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",metro,"2,014",per_capita_gdp_percent_change,-25.690074321
310M200US22900,"Fort Smith, AR-OK Metro Area",metro,"2,012",per_capita_gdp_percent_change,-25.5406911929
310M200US29700,"Laredo, TX Metro Area",metro,"2,009",per_capita_gdp_percent_change,-15.8810200109
310M200US41660,"San Angelo, TX Metro Area",metro,"2,009",per_capita_gdp,"37,584"
310M200US22180,"Fayetteville, NC Metro Area",metro,"2,003",per_capita_gdp_percent_change,-17.782071927
0400000US24,Maryland State,state,"2,012",per_capita_gdp,"56,830"
310M200US23540,"Gainesville, FL Metro Area",metro,"2,001",per_capita_gdp_percent_change,-29.9674711233
310M200US25220,"Hammond, LA Metro Area",metro,"2,006",per_capita_gdp,"31,912"
310M200US27860,"Jonesboro, AR Metro Area",metro,"2,011",per_capita_gdp,"34,966"
310M200US25420,"Harrisburg-Carlisle, PA Metro Area",metro,"2,010",per_capita_gdp_percent_change,72.9093706019
310M200US10540,"Albany, OR Metro Area",metro,"2,012",per_capita_gdp_percent_change,-43.0268981266
0400000US25,Massachusetts State,state,"2,010",per_capita_gdp,"64,674"
310M200US11180,"Ames, IA Metro Area",metro,"2,012",per_capita_gdp_percent_change,0.9830742199
310M200US31860,"Mankato-North Mankato, MN Metro Area",metro,"2,001",per_capita_gdp_percent_change,-14.290480427
310M200US38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",metro,"2,016",per_capita_gdp,"62,715"
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",metro,"2,001",per_capita_gdp_percent_change,20.8161393856
310M200US35660,"Niles-Benton Harbor, MI Metro Area",metro,"2,001",per_capita_gdp,"35,751"
310M200US16180,"Carson City, NV Metro Area",metro,"2,003",per_capita_gdp_percent_change,10.1636681659
310M200US36140,"Ocean City, NJ Metro Area",metro,"2,015",per_capita_gdp,"46,932"
310M200US19180,"Danville, IL Metro Area",metro,"2,011",per_capita_gdp_percent_change,-48.5131637098
310M200US24660,"Greensboro-High Point, NC Metro Area",metro,"2,013",per_capita_gdp,"45,981"
0400000US33,New Hampshire State,state,"2,000",per_capita_gdp_percent_change,-27.3053758998
310M200US41660,"San Angelo, TX Metro Area",metro,"2,009",per_capita_gdp_percent_change,-51.190878159
310M200US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",metro,"2,003",per_capita_gdp_percent_change,-20.9657283235
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,"2,008",per_capita_gdp_percent_change,30.203277428
310M200US36500,"Olympia-Tumwater, WA Metro Area",metro,"2,001",per_capita_gdp_percent_change,16.7133757962
310M200US39380,"Pueblo, CO Metro Area",metro,"2,014",per_capita_gdp,"26,177"
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,"2,003",per_capita_gdp_percent_change,75.2722353737
310M200US10540,"Albany, OR Metro Area",metro,"2,007",per_capita_gdp_percent_change,-70.9366824682
310M200US26580,"Huntington-Ashland, WV-KY-OH Metro Area",metro,"2,003",per_capita_gdp_percent_change,-17.1504029623
310M200US12540,"Bakersfield, CA Metro Area",metro,"2,014",per_capita_gdp_percent_change,-4.3189368771
310M200US43340,"Shreveport-Bossier City, LA Metro Area",metro,"2,003",per_capita_gdp_percent_change,-0.8558854281
310M200US30460,"Lexington-Fayette, KY Metro Area",metro,"2,003",per_capita_gdp_percent_change,65.2396744046
310M200US37460,"Panama City, FL Metro Area",metro,"2,006",per_capita_gdp_percent_change,17.6820333634
0400000US44,Rhode Island State,state,"2,011",per_capita_gdp_percent_change,4.4141595954
310M200US22380,"Flagstaff, AZ Metro Area",metro,"2,012",per_capita_gdp,"35,198"
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,"2,002",per_capita_gdp_percent_change,5.1273652649
310M200US35660,"Niles-Benton Harbor, MI Metro Area",metro,"2,011",per_capita_gdp,"36,675"
0400000US26,Michigan State,state,"2,008",per_capita_gdp_percent_change,18.3050464545
310M200US44940,"Sumter, SC Metro Area",metro,"2,017",per_capita_gdp,"31,517"
310M200US26980,"Iowa City, IA Metro Area",metro,"2,013",per_capita_gdp_percent_change,22.0452501538
0400000US54,West Virginia State,state,"2,003",per_capita_gdp_percent_change,-18.1811746384
0400000US11,District of Columbia State,state,"2,016",per_capita_gdp,"174,767"
310M200US16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",metro,"2,012",per_capita_gdp_percent_change,62.5656605809
310M200US38220,"Pine Bluff, AR Metro Area",metro,"2,011",per_capita_gdp_percent_change,-16.323561704
310M200US27620,"Jefferson City, MO Metro Area",metro,"2,017",per_capita_gdp_percent_change,19.3416339758
310M200US42340,"Savannah, GA Metro Area",metro,"2,012",per_capita_gdp_percent_change,-41.4180403554
310M200US24660,"Greensboro-High Point, NC Metro Area",metro,"2,010",per_capita_gdp_percent_change,50.4563275275
310M200US45940,"Trenton, NJ Metro Area",metro,"2,014",per_capita_gdp_percent_change,14.65859227
0400000US09,Connecticut State,state,"2,007",per_capita_gdp,"74,031"
310M200US12700,"Barnstable Town, MA Metro Area",metro,"2,015",per_capita_gdp_percent_change,13.8177577202
0400000US20,Kansas State,state,"1,997",per_capita_gdp_percent_change,-18.2543435797
310M200US27620,"Jefferson City, MO Metro Area",metro,"2,007",per_capita_gdp,"41,034"
310M200US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",metro,"2,001",per_capita_gdp,"36,850"
310M200US48900,"Wilmington, NC Metro Area",metro,"2,003",per_capita_gdp,"40,629"
310M200US31020,"Longview, WA Metro Area",metro,"2,002",per_capita_gdp,"29,478"
310M200US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",metro,"2,012",per_capita_gdp_percent_change,51.0559921415
310M200US41620,"Salt Lake City, UT Metro Area",metro,"2,016",per_capita_gdp_percent_change,21.3111503302
310M200US26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",metro,"2,016",per_capita_gdp_percent_change,69.2488262911
310M200US22380,"Flagstaff, AZ Metro Area",metro,"2,012",per_capita_gdp_percent_change,29.8723341451
310M200US41500,"Salinas, CA Metro Area",metro,"2,007",per_capita_gdp,"42,705"
310M200US20260,"Duluth, MN-WI Metro Area",metro,"2,002",per_capita_gdp_percent_change,-36.356986101
0400000US49,Utah State,state,"2,012",per_capita_gdp_percent_change,-14.4883293199
0400000US33,New Hampshire State,state,"2,002",per_capita_gdp_percent_change,-18.162787834
310M200US16180,"Carson City, NV Metro Area",metro,"2,005",per_capita_gdp_percent_change,0.2071380126
310M200US41860,"San Francisco-Oakland-Hayward, CA Metro Area",metro,"2,010",per_capita_gdp,"74,107"
310M200US48300,"Wenatchee, WA Metro Area",metro,"2,013",per_capita_gdp_percent_change,-8.7318890575
310M200US26300,"Hot Springs, AR Metro Area",metro,"2,002",per_capita_gdp_percent_change,-36.2903416479
310M200US17020,"Chico, CA Metro Area",metro,"2,014",per_capita_gdp,"28,327"
0400000US36,New York State,state,"2,000",per_capita_gdp_percent_change,38.9251486109
310M200US29540,"Lancaster, PA Metro Area",metro,"2,012",per_capita_gdp,"42,050"
310M200US11180,"Ames, IA Metro Area",metro,"2,007",per_capita_gdp_percent_change,12.3805248983
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",metro,"2,009",per_capita_gdp,"31,817"
310M200US41500,"Salinas, CA Metro Area",metro,"2,009",per_capita_gdp_percent_change,42.2387521709
310M200US42700,"Sebring, FL Metro Area",metro,"2,015",per_capita_gdp,"17,640"
0400000US15,Hawaii State,state,"1,999",per_capita_gdp,"45,594"
310M200US27900,"Joplin, MO Metro Area",metro,"2,006",per_capita_gdp,"35,206"
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,"2,013",per_capita_gdp,"46,699"
310M200US47940,"Waterloo-Cedar Falls, IA Metro Area",metro,"2,017",per_capita_gdp_percent_change,25.0141859719
310M200US40420,"Rockford, IL Metro Area",metro,"2,001",per_capita_gdp_percent_change,41.7383381924
310M200US27860,"Jonesboro, AR Metro Area",metro,"2,009",per_capita_gdp,"34,350"
310M200US17300,"Clarksville, TN-KY Metro Area",metro,"2,013",per_capita_gdp_percent_change,-53.4698521047
310M200US33260,"Midland, TX Metro Area",metro,"2,014",per_capita_gdp_percent_change,209.0655967349
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",metro,"2,001",per_capita_gdp,"42,160"
310M200US36100,"Ocala, FL Metro Area",metro,"2,007",per_capita_gdp_percent_change,-42.9558721567
310M200US37900,"Peoria, IL Metro Area",metro,"2,014",per_capita_gdp,"48,775"
310M200US25220,"Hammond, LA Metro Area",metro,"2,009",per_capita_gdp,"27,400"
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",metro,"2,010",per_capita_gdp_percent_change,-11.674796748
0400000US11,District of Columbia State,state,"1,997",per_capita_gdp_percent_change,217.2260924636
0400000US13,Georgia State,state,"2,000",per_capita_gdp,"47,791"
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",metro,"2,002",per_capita_gdp_percent_change,-34.845012968
310M200US31180,"Lubbock, TX Metro Area",metro,"2,014",per_capita_gdp,"36,653"
310M200US23540,"Gainesville, FL Metro Area",metro,"2,013",per_capita_gdp,"40,719"
310M200US31900,"Mansfield, OH Metro Area",metro,"2,005",per_capita_gdp_percent_change,8.5134970075
310M200US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",metro,"2,010",per_capita_gdp_percent_change,107.3968136803
310M200US33780,"Monroe, MI Metro Area",metro,"2,005",per_capita_gdp_percent_change,3.051914001
310M200US35840,"North Port-Sarasota-Bradenton, FL Metro Area",metro,"2,005",per_capita_gdp_percent_change,46.5315474092
310M200US42700,"Sebring, FL Metro Area",metro,"2,016",per_capita_gdp,"17,610"
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",metro,"2,009",per_capita_gdp_percent_change,-60.5445285975
310M200US24580,"Green Bay, WI Metro Area",metro,"2,011",per_capita_gdp_percent_change,94.8998822144
310M200US20940,"El Centro, CA Metro Area",metro,"2,009",per_capita_gdp,"29,278"
310M200US46220,"Tuscaloosa, AL Metro Area",metro,"2,015",per_capita_gdp_percent_change,3.3489019179
0400000US02,Alaska State,state,"2,010",per_capita_gdp,"75,841"
310M200US33540,"Missoula, MT Metro Area",metro,"2,017",per_capita_gdp,"40,930"
310M200US16860,"Chattanooga, TN-GA Metro Area",metro,"2,005",per_capita_gdp_percent_change,-2.6751227886
310M200US31180,"Lubbock, TX Metro Area",metro,"2,012",per_capita_gdp_percent_change,-12.5611545988
310M200US33540,"Missoula, MT Metro Area",metro,"2,010",per_capita_gdp,"39,279"
310M200US10780,"Alexandria, LA Metro Area",metro,"2,007",per_capita_gdp,"33,803"
310M200US12540,"Bakersfield, CA Metro Area",metro,"2,008",per_capita_gdp,"34,691"
310M200US13780,"Binghamton, NY Metro Area",metro,"2,008",per_capita_gdp_percent_change,-22.8498357475
310M200US24300,"Grand Junction, CO Metro Area",metro,"2,007",per_capita_gdp_percent_change,1.9886363636
310M200US41700,"San Antonio-New Braunfels, TX Metro Area",metro,"2,002",per_capita_gdp,"38,095"
310M200US40060,"Richmond, VA Metro Area",metro,"2,012",per_capita_gdp,"52,110"
0400000US04,Arizona State,state,"2,015",per_capita_gdp,"41,083"
310M200US24500,"Great Falls, MT Metro Area",metro,"2,002",per_capita_gdp,"31,937"
310M200US14500,"Boulder, CO Metro Area",metro,"2,002",per_capita_gdp,"55,842"
0400000US45,South Carolina State,state,"2,008",per_capita_gdp_percent_change,-47.9207760275
310M200US39340,"Provo-Orem, UT Metro Area",metro,"2,011",per_capita_gdp_percent_change,-47.0808992088
310M200US28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",metro,"2,008",per_capita_gdp,"34,972"
310M200US40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",metro,"2,017",per_capita_gdp,"46,769"
310M200US31180,"Lubbock, TX Metro Area",metro,"2,017",per_capita_gdp_percent_change,13.2931595119
310M200US39740,"Reading, PA Metro Area",metro,"2,012",per_capita_gdp,"36,910"
0400000US45,South Carolina State,state,"1,997",per_capita_gdp,"34,953"
310M200US43780,"South Bend-Mishawaka, IN-MI Metro Area",metro,"2,007",per_capita_gdp,"39,225"
310M200US12700,"Barnstable Town, MA Metro Area",metro,"2,016",per_capita_gdp,"45,586"
310M200US14020,"Bloomington, IN Metro Area",metro,"2,003",per_capita_gdp_percent_change,53.9575614685
310M200US45060,"Syracuse, NY Metro Area",metro,"2,016",per_capita_gdp,"44,414"
0400000US41,Oregon State,state,"2,014",per_capita_gdp_percent_change,12.7441358328
310M200US42340,"Savannah, GA Metro Area",metro,"2,016",per_capita_gdp,"39,352"
310M200US30860,"Logan, UT-ID Metro Area",metro,"2,017",per_capita_gdp_percent_change,-17.1521874352
310M200US48540,"Wheeling, WV-OH Metro Area",metro,"2,014",per_capita_gdp,"46,070"
310M200US43900,"Spartanburg, SC Metro Area",metro,"2,010",per_capita_gdp_percent_change,-16.2954066487
310M200US13740,"Billings, MT Metro Area",metro,"2,011",per_capita_gdp_percent_change,1.8019553132
0400000US17,Illinois State,state,"2,004",per_capita_gdp,"53,477"
310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",metro,"2,002",per_capita_gdp_percent_change,-28.7983115684
310M200US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",metro,"2,014",per_capita_gdp_percent_change,30.8877097376
310M200US39300,"Providence-Warwick, RI-MA Metro Area",metro,"2,005",per_capita_gdp_percent_change,32.7809165097
310M200US46520,"Urban Honolulu, HI Metro Area",metro,"2,002",per_capita_gdp_percent_change,37.6234354834
310M200US19060,"Cumberland, MD-WV Metro Area",metro,"2,004",per_capita_gdp_percent_change,-26.101292535
310M200US49340,"Worcester, MA-CT Metro Area",metro,"2,013",per_capita_gdp_percent_change,-22.0353945964
310M200US16860,"Chattanooga, TN-GA Metro Area",metro,"2,008",per_capita_gdp_percent_change,19.823964793
310M200US45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",metro,"2,005",per_capita_gdp,"42,934"
0400000US19,Iowa State,state,"2,002",per_capita_gdp_percent_change,18.5408374909
310M200US46060,"Tucson, AZ Metro Area",metro,"2,007",per_capita_gdp_percent_change,2.6765981829
310M200US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",metro,"2,006",per_capita_gdp_percent_change,-1.1091629822
310M200US28420,"Kennewick-Richland, WA Metro Area",metro,"2,002",per_capita_gdp_percent_change,21.8603241933
310M200US36540,"Omaha-Council Bluffs, NE-IA Metro Area",metro,"2,016",per_capita_gdp,"60,306"
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,"2,006",per_capita_gdp_percent_change,-33.0265095729
310M200US39820,"Redding, CA Metro Area",metro,"2,016",per_capita_gdp_percent_change,12.6229165214
310M200US27780,"Johnstown, PA Metro Area",metro,"2,012",per_capita_gdp_percent_change,-35.9084471652
310M200US13460,"Bend-Redmond, OR Metro Area",metro,"2,012",per_capita_gdp_percent_change,23.6814958092
310M200US30620,"Lima, OH Metro Area",metro,"2,008",per_capita_gdp_percent_change,17.9142255844
310M200US29200,"Lafayette-West Lafayette, IN Metro Area",metro,"2,014",per_capita_gdp,"40,334"
310M200US31020,"Longview, WA Metro Area",metro,"2,002",per_capita_gdp_percent_change,-50.6957917977
310M200US25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",metro,"2,005",per_capita_gdp,"48,324"
310M200US33740,"Monroe, LA Metro Area",metro,"2,017",per_capita_gdp_percent_change,12.841133434
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",metro,"2,007",per_capita_gdp_percent_change,-24.7594647399
310M200US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",metro,"2,014",per_capita_gdp_percent_change,-13.5200217501
310M200US28100,"Kankakee, IL Metro Area",metro,"2,012",per_capita_gdp,"30,430"
310M200US33220,"Midland, MI Metro Area",metro,"2,007",per_capita_gdp,"46,980"
310M200US47220,"Vineland-Bridgeton, NJ Metro Area",metro,"2,001",per_capita_gdp_percent_change,-22.2604967119
310M200US37460,"Panama City, FL Metro Area",metro,"2,004",per_capita_gdp_percent_change,28.2491728771
310M200US23460,"Gadsden, AL Metro Area",metro,"2,012",per_capita_gdp_percent_change,-42.5087674478
0400000US05,Arkansas State,state,"2,005",per_capita_gdp,"37,630"
310M200US31140,"Louisville/Jefferson County, KY-IN Metro Area",metro,"2,004",per_capita_gdp_percent_change,37.2702790684
310M200US22660,"Fort Collins, CO Metro Area",metro,"2,006",per_capita_gdp,"39,074"
310M200US37900,"Peoria, IL Metro Area",metro,"2,015",per_capita_gdp_percent_change,10.3606588413
310M200US44100,"Springfield, IL Metro Area",metro,"2,012",per_capita_gdp,"42,370"
310M200US31020,"Longview, WA Metro Area",metro,"2,014",per_capita_gdp_percent_change,34.5320370153
0400000US21,Kentucky State,state,"2,009",per_capita_gdp,"38,224"
0400000US55,Wisconsin State,state,"2,007",per_capita_gdp_percent_change,-24.036014253
310M200US46060,"Tucson, AZ Metro Area",metro,"2,012",per_capita_gdp_percent_change,36.5723355658
310M200US46700,"Vallejo-Fairfield, CA Metro Area",metro,"2,002",per_capita_gdp_percent_change,-17.0810542019
310M200US22380,"Flagstaff, AZ Metro Area",metro,"2,006",per_capita_gdp,"35,893"
310M200US34620,"Muncie, IN Metro Area",metro,"2,005",per_capita_gdp_percent_change,-13.7438075018
0400000US32,Nevada State,state,"1,997",per_capita_gdp,"51,226"
310M200US29740,"Las Cruces, NM Metro Area",metro,"2,014",per_capita_gdp,"27,564"
310M200US33740,"Monroe, LA Metro Area",metro,"2,005",per_capita_gdp_percent_change,15.4185453833
310M200US10780,"Alexandria, LA Metro Area",metro,"2,006",per_capita_gdp_percent_change,-34.9718282495
0400000US15,Hawaii State,state,"2,000",per_capita_gdp_percent_change,-9.9221111369
0400000US51,Virginia State,state,"2,015",per_capita_gdp,"54,281"
310M200US31700,"Manchester-Nashua, NH Metro Area",metro,"2,002",per_capita_gdp_percent_change,80.0781402618
310M200US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",metro,"2,005",per_capita_gdp,"57,613"
310M200US17780,"College Station-Bryan, TX Metro Area",metro,"2,001",per_capita_gdp_percent_change,-24.3862349657
0400000US31,Nebraska State,state,"2,010",per_capita_gdp,"53,475"
310M200US28100,"Kankakee, IL Metro Area",metro,"2,005",per_capita_gdp_percent_change,-68.049031355
310M200US43900,"Spartanburg, SC Metro Area",metro,"2,002",per_capita_gdp,"37,013"
